PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN,REGION
PRECTOTCORR,2012,14.0,26.25,0.0,0.0,0.0,0.0,1.89,0.5,1.76,2.49,0.52,0.1,0.0,0.0,0.61,West
PRECTOTCORR,2012,14.0,26.875,0.0,0.0,0.0,0.0,1.31,0.54,1.92,2.6,0.53,0.12,0.0,0.0,0.59,West
PRECTOTCORR,2012,14.0,27.5,0.0,0.0,0.0,0.0,0.62,1.08,2.72,3.22,0.85,0.29,0.0,0.0,0.74,West
PRECTOTCORR,2012,14.0,28.125,0.0,0.0,0.0,0.0,0.35,1.29,3.16,3.55,1.03,0.37,0.0,0.0,0.82,West
PRECTOTCORR,2012,14.0,28.75,0.0,0.0,0.0,0.0,0.18,1.14,3.93,3.8,1.15,0.41,0.0,0.0,0.89,West
PRECTOTCORR,2013,11.0,25.0,0.0,0.0,0.0,0.01,0.6,0.82,5.08,2.8,2.6,0.14,0.0,0.0,1.01,West
PRECTOTCORR,2013,11.0,25.625,0.0,0.0,0.0,0.01,0.71,1.09,4.51,4.12,2.96,0.0,0.0,0.0,1.13,West
PRECTOTCORR,2013,11.0,26.25,0.0,0.0,0.0,0.01,0.57,1.87,3.76,4.37,2.65,0.0,0.0,0.0,1.11,West
PRECTOTCORR,2013,11.0,26.875,0.0,0.0,0.0,0.01,0.57,2.15,3.67,4.49,2.54,0.01,0.0,0.0,1.13,West
PRECTOTCORR,2013,11.0,27.5,0.0,0.0,0.0,0.0,0.34,1.98,2.96,5.11,2.67,0.04,0.0,0.0,1.1,West
PRECTOTCORR,2013,11.0,28.125,0.0,0.0,0.0,0.0,0.16,1.74,2.37,5.49,2.85,0.06,0.0,0.0,1.06,West
PRECTOTCORR,2013,11.0,28.75,0.0,0.0,0.0,0.0,0.29,3.41,2.51,5.92,3.45,0.07,0.0,0.0,1.31,West
PRECTOTCORR,2013,11.5,25.0,0.0,0.0,0.0,0.01,0.41,0.69,4.08,2.75,2.63,0.09,0.0,0.0,0.9,West
PRECTOTCORR,2013,11.5,25.625,0.0,0.0,0.0,0.01,0.4,0.78,3.73,3.89,3.0,0.0,0.0,0.0,0.99,West
PRECTOTCORR,2013,11.5,26.25,0.0,0.0,0.0,0.01,0.35,1.02,3.04,4.01,2.74,0.0,0.0,0.0,0.94,West
PRECTOTCORR,2013,11.5,26.875,0.0,0.0,0.0,0.01,0.31,1.21,2.92,4.24,2.64,0.01,0.0,0.0,0.95,West
PRECTOTCORR,2013,11.5,27.5,0.0,0.0,0.0,0.0,0.22,1.24,2.54,4.97,2.79,0.03,0.0,0.0,0.99,West
PRECTOTCORR,2013,11.5,28.125,0.0,0.0,0.0,0.0,0.12,1.48,2.09,5.53,3.07,0.04,0.0,0.0,1.03,West
PRECTOTCORR,2013,11.5,28.75,0.0,0.0,0.0,0.0,0.13,2.97,2.24,6.23,3.74,0.06,0.0,0.0,1.29,West
PRECTOTCORR,2013,12.0,25.0,0.0,0.0,0.0,0.01,0.29,0.55,2.97,2.5,2.06,0.13,0.0,0.0,0.72,West
PRECTOTCORR,2013,12.0,25.625,0.0,0.0,0.0,0.01,0.35,0.67,3.37,3.63,2.55,0.0,0.0,0.0,0.89,West
PRECTOTCORR,2013,12.0,26.25,0.0,0.0,0.0,0.01,0.27,0.85,2.82,3.74,2.61,0.01,0.0,0.0,0.87,West
PRECTOTCORR,2013,12.0,26.875,0.0,0.0,0.0,0.01,0.24,1.03,2.7,3.97,2.67,0.01,0.0,0.0,0.89,West
PRECTOTCORR,2013,12.0,27.5,0.0,0.0,0.0,0.0,0.24,0.96,2.3,4.67,2.92,0.02,0.0,0.0,0.93,West
PRECTOTCORR,2013,12.0,28.125,0.0,0.0,0.0,0.0,0.12,1.12,1.99,5.4,3.14,0.03,0.0,0.0,0.99,West
PRECTOTCORR,2013,12.0,28.75,0.0,0.0,0.0,0.0,0.12,1.92,2.13,6.08,3.48,0.05,0.0,0.0,1.16,West
PRECTOTCORR,2013,12.5,25.0,0.0,0.0,0.0,0.0,0.13,0.78,3.07,2.71,1.54,0.12,0.0,0.0,0.7,West
PRECTOTCORR,2013,12.5,25.625,0.0,0.0,0.0,0.0,0.28,1.03,2.54,2.94,1.7,0.03,0.0,0.0,0.72,West
PRECTOTCORR,2013,12.5,26.25,0.0,0.0,0.0,0.0,0.23,1.13,2.44,3.02,1.92,0.03,0.0,0.0,0.74,West
PRECTOTCORR,2013,12.5,26.875,0.0,0.0,0.0,0.0,0.26,1.48,2.85,3.16,2.12,0.04,0.0,0.0,0.83,West
PRECTOTCORR,2013,12.5,27.5,0.0,0.0,0.0,0.0,0.63,2.02,4.04,3.59,2.38,0.05,0.0,0.0,1.07,West
PRECTOTCORR,2013,12.5,28.125,0.0,0.0,0.0,0.0,0.57,1.18,2.57,4.32,2.51,0.06,0.0,0.0,0.94,West
PRECTOTCORR,2013,12.5,28.75,0.0,0.0,0.0,0.0,0.18,1.14,2.43,4.75,2.66,0.07,0.0,0.0,0.94,West
PRECTOTCORR,2013,13.0,25.0,0.0,0.0,0.0,0.0,0.05,0.6,2.84,3.13,1.13,0.09,0.0,0.0,0.66,West
PRECTOTCORR,2013,13.0,25.625,0.0,0.0,0.0,0.0,0.16,0.87,1.39,2.38,1.19,0.04,0.0,0.0,0.51,West
PRECTOTCORR,2013,13.0,26.25,0.0,0.0,0.0,0.0,0.14,1.06,1.23,2.33,1.31,0.05,0.0,0.0,0.51,West
PRECTOTCORR,2013,13.0,26.875,0.0,0.0,0.0,0.0,0.08,1.24,1.42,2.16,1.37,0.06,0.0,0.0,0.53,West
PRECTOTCORR,2013,13.0,27.5,0.0,0.0,0.0,0.0,0.23,0.65,2.11,3.01,1.79,0.08,0.0,0.0,0.66,West
PRECTOTCORR,2013,13.0,28.125,0.0,0.0,0.0,0.0,0.29,0.62,2.05,3.25,1.88,0.08,0.0,0.0,0.69,West
PRECTOTCORR,2013,13.0,28.75,0.0,0.0,0.0,0.0,0.09,0.68,2.62,3.49,1.97,0.09,0.0,0.0,0.75,West
PRECTOTCORR,2013,13.5,25.0,0.0,0.0,0.0,0.0,0.02,0.35,1.92,3.32,1.27,0.04,0.0,0.0,0.58,West
PRECTOTCORR,2013,13.5,25.625,0.0,0.0,0.0,0.0,0.07,0.49,1.05,2.44,1.26,0.03,0.0,0.0,0.45,West
PRECTOTCORR,2013,13.5,26.25,0.0,0.0,0.0,0.0,0.06,0.55,0.75,2.39,1.26,0.03,0.0,0.0,0.42,West
PRECTOTCORR,2013,13.5,26.875,0.0,0.0,0.0,0.0,0.04,0.56,0.96,2.31,1.34,0.04,0.0,0.0,0.44,West
PRECTOTCORR,2013,13.5,27.5,0.0,0.0,0.0,0.0,0.07,0.31,1.22,2.85,1.54,0.06,0.0,0.0,0.51,West
PRECTOTCORR,2013,13.5,28.125,0.0,0.0,0.0,0.0,0.07,0.28,1.38,3.0,1.62,0.07,0.0,0.0,0.54,West
PRECTOTCORR,2013,13.5,28.75,0.0,0.0,0.0,0.0,0.06,0.25,1.72,3.23,1.75,0.07,0.0,0.0,0.6,West
PRECTOTCORR,2013,14.0,25.0,0.0,0.0,0.0,0.0,0.02,0.21,0.97,3.29,1.51,0.01,0.0,0.0,0.51,West
PRECTOTCORR,2013,14.0,25.625,0.0,0.0,0.0,0.0,0.03,0.26,1.09,2.55,1.61,0.01,0.0,0.0,0.47,West
PRECTOTCORR,2013,14.0,26.25,0.0,0.0,0.0,0.0,0.03,0.26,0.77,2.44,1.57,0.01,0.0,0.0,0.43,West
PRECTOTCORR,2013,14.0,26.875,0.0,0.0,0.0,0.0,0.02,0.4,0.87,2.36,1.46,0.01,0.0,0.0,0.43,West
PRECTOTCORR,2013,14.0,27.5,0.0,0.0,0.0,0.0,0.02,0.27,0.8,2.89,1.45,0.03,0.0,0.0,0.46,West
PRECTOTCORR,2013,14.0,28.125,0.0,0.0,0.0,0.0,0.02,0.13,0.84,3.09,1.49,0.04,0.0,0.0,0.47,West
PRECTOTCORR,2013,14.0,28.75,0.0,0.0,0.0,0.0,0.04,0.19,0.87,3.25,1.63,0.06,0.0,0.0,0.51,West
PRECTOTCORR,2014,11.0,25.0,0.0,0.0,0.02,0.13,1.04,1.1,5.47,7.18,4.77,2.03,0.0,0.0,1.83,West
PRECTOTCORR,2014,11.0,25.625,0.0,0.0,0.04,0.11,1.79,1.53,5.29,7.08,5.01,2.6,0.0,0.0,1.97,West
PRECTOTCORR,2014,11.0,26.25,0.0,0.0,0.03,0.11,1.4,2.13,6.04,6.5,4.74,2.9,0.0,0.0,2.01,West
PRECTOTCORR,2014,11.0,26.875,0.0,0.0,0.06,0.14,1.25,2.58,6.32,6.37,4.72,3.33,0.0,0.0,2.08,West
PRECTOTCORR,2014,11.0,27.5,0.0,0.0,0.18,0.36,1.93,3.66,6.41,6.38,5.5,3.73,0.0,0.0,2.36,West
PRECTOTCORR,2014,11.0,28.125,0.0,0.0,0.19,0.56,2.61,4.77,6.53,6.65,5.93,3.53,0.0,0.0,2.58,West
PRECTOTCORR,2014,11.0,28.75,0.0,0.0,0.07,1.07,3.86,5.93,7.68,7.64,6.9,3.36,0.0,0.0,3.06,West
PRECTOTCORR,2014,11.5,25.0,0.0,0.0,0.02,0.14,0.96,1.01,5.67,7.6,4.55,2.09,0.0,0.0,1.86,West
PRECTOTCORR,2014,11.5,25.625,0.0,0.0,0.03,0.12,1.73,1.58,5.27,7.31,5.03,2.4,0.0,0.0,1.97,West
PRECTOTCORR,2014,11.5,26.25,0.0,0.0,0.03,0.1,1.57,1.97,5.23,6.54,4.66,2.37,0.0,0.0,1.89,West
PRECTOTCORR,2014,11.5,26.875,0.0,0.0,0.03,0.14,1.37,2.34,5.57,6.23,4.73,2.97,0.0,0.0,1.97,West
PRECTOTCORR,2014,11.5,27.5,0.0,0.0,0.08,0.33,1.97,3.21,5.83,6.07,5.79,4.01,0.0,0.0,2.29,West
PRECTOTCORR,2014,11.5,28.125,0.0,0.0,0.1,0.52,2.65,4.42,5.87,6.29,6.78,4.02,0.0,0.0,2.57,West
PRECTOTCORR,2014,11.5,28.75,0.0,0.0,0.06,0.77,3.7,6.1,7.11,7.35,7.6,3.52,0.0,0.0,3.04,West
PRECTOTCORR,2014,12.0,25.0,0.0,0.0,0.02,0.13,0.57,0.72,6.41,7.22,3.89,1.97,0.0,0.0,1.76,West
PRECTOTCORR,2014,12.0,25.625,0.0,0.0,0.04,0.09,1.45,1.32,5.29,7.02,4.46,2.15,0.0,0.0,1.84,West
PRECTOTCORR,2014,12.0,26.25,0.0,0.0,0.03,0.08,1.46,1.6,5.15,6.55,4.37,1.94,0.0,0.0,1.78,West
PRECTOTCORR,2014,12.0,26.875,0.0,0.0,0.03,0.11,1.31,1.93,5.3,6.06,4.41,2.41,0.0,0.0,1.81,West
PRECTOTCORR,2014,12.0,27.5,0.0,0.0,0.03,0.22,1.67,2.52,5.72,5.77,5.09,3.54,0.0,0.0,2.06,West
PRECTOTCORR,2014,12.0,28.125,0.0,0.0,0.04,0.35,2.38,3.17,5.78,5.91,6.11,3.97,0.0,0.0,2.33,West
PRECTOTCORR,2014,12.0,28.75,0.0,0.0,0.04,0.47,3.06,4.47,6.49,6.56,6.85,3.57,0.0,0.0,2.64,West
PRECTOTCORR,2014,12.5,25.0,0.0,0.0,0.02,0.07,0.34,0.46,6.04,7.33,3.07,1.34,0.0,0.0,1.58,West
PRECTOTCORR,2014,12.5,25.625,0.0,0.0,0.03,0.03,0.93,0.76,4.1,5.32,3.18,1.31,0.0,0.0,1.32,West
PRECTOTCORR,2014,12.5,26.25,0.0,0.0,0.03,0.03,1.02,0.83,4.2,5.31,3.35,1.15,0.0,0.0,1.34,West
PRECTOTCORR,2014,12.5,26.875,0.0,0.0,0.03,0.04,0.91,1.01,4.27,4.92,3.48,1.32,0.0,0.0,1.34,West
PRECTOTCORR,2014,12.5,27.5,0.0,0.0,0.02,0.08,1.04,1.37,4.4,4.52,3.76,1.74,0.0,0.0,1.42,West
PRECTOTCORR,2014,12.5,28.125,0.0,0.0,0.02,0.17,1.69,2.19,4.77,4.64,4.25,2.51,0.0,0.0,1.7,West
PRECTOTCORR,2014,12.5,28.75,0.0,0.0,0.01,0.21,2.06,3.02,5.67,4.81,4.36,2.93,0.0,0.0,1.94,West
PRECTOTCORR,2014,13.0,25.0,0.0,0.0,0.01,0.02,0.14,0.23,4.59,6.59,2.07,0.75,0.0,0.0,1.22,West
PRECTOTCORR,2014,13.0,25.625,0.0,0.0,0.03,0.0,0.43,0.38,2.84,3.67,2.15,0.53,0.0,0.0,0.84,West
PRECTOTCORR,2014,13.0,26.25,0.0,0.0,0.03,0.0,0.46,0.31,3.03,3.82,2.25,0.44,0.0,0.0,0.87,West
PRECTOTCORR,2014,13.0,26.875,0.0,0.0,0.02,0.0,0.37,0.36,2.78,3.49,2.33,0.37,0.0,0.0,0.82,West
PRECTOTCORR,2014,13.0,27.5,0.0,0.0,0.01,0.01,0.9,1.3,3.6,3.48,2.47,0.85,0.0,0.0,1.06,West
PRECTOTCORR,2014,13.0,28.125,0.0,0.0,0.01,0.04,1.04,1.54,3.8,3.55,2.57,1.16,0.0,0.0,1.15,West
PRECTOTCORR,2014,13.0,28.75,0.0,0.0,0.0,0.04,1.22,1.98,4.54,3.37,2.24,1.53,0.0,0.0,1.26,West
PRECTOTCORR,2014,13.5,25.0,0.0,0.0,0.01,0.01,0.07,0.16,3.36,5.74,1.71,0.37,0.0,0.0,0.97,West
PRECTOTCORR,2014,13.5,25.625,0.0,0.0,0.02,0.0,0.2,0.3,2.15,3.04,1.89,0.24,0.0,0.0,0.66,West
PRECTOTCORR,2014,13.5,26.25,0.0,0.0,0.03,0.0,0.2,0.23,2.54,3.25,1.87,0.21,0.0,0.0,0.7,West
PRECTOTCORR,2014,13.5,26.875,0.0,0.0,0.02,0.0,0.23,0.32,2.54,3.27,1.89,0.22,0.0,0.0,0.72,West
PRECTOTCORR,2014,13.5,27.5,0.0,0.0,0.01,0.0,0.57,0.99,3.12,3.24,1.82,0.36,0.0,0.0,0.85,West
PRECTOTCORR,2014,13.5,28.125,0.0,0.0,0.0,0.0,0.7,1.22,3.33,3.15,1.77,0.48,0.0,0.0,0.9,West
PRECTOTCORR,2014,13.5,28.75,0.0,0.0,0.0,0.0,0.88,1.47,3.56,2.91,1.63,0.6,0.0,0.0,0.93,West
PRECTOTCORR,2014,14.0,25.0,0.0,0.0,0.01,0.01,0.05,0.17,2.63,5.45,1.71,0.27,0.0,0.0,0.87,West
PRECTOTCORR,2014,14.0,25.625,0.0,0.0,0.02,0.0,0.11,0.35,1.83,2.99,1.99,0.19,0.0,0.0,0.63,West
PRECTOTCORR,2014,14.0,26.25,0.0,0.0,0.03,0.0,0.1,0.28,1.98,2.91,1.91,0.16,0.0,0.0,0.62,West
PRECTOTCORR,2014,14.0,26.875,0.0,0.0,0.02,0.0,0.12,0.3,2.23,2.9,1.76,0.16,0.0,0.0,0.63,West
PRECTOTCORR,2014,14.0,27.5,0.0,0.0,0.01,0.0,0.37,0.8,2.71,3.01,1.42,0.21,0.0,0.0,0.72,West
PRECTOTCORR,2014,14.0,28.125,0.0,0.0,0.0,0.0,0.46,0.97,2.86,2.97,1.31,0.25,0.0,0.0,0.74,West
PRECTOTCORR,2014,14.0,28.75,0.0,0.0,0.0,0.0,0.48,0.77,2.99,2.67,1.22,0.29,0.0,0.0,0.71,West
PRECTOTCORR,2015,11.0,25.0,0.0,0.0,0.03,0.0,1.04,3.35,5.99,6.44,5.11,2.1,0.0,0.0,2.02,West
PRECTOTCORR,2015,11.0,25.625,0.0,0.0,0.02,0.0,0.87,2.97,4.58,5.59,5.71,1.49,0.0,0.0,1.78,West
PRECTOTCORR,2015,11.0,26.25,0.0,0.0,0.08,0.0,1.25,2.97,4.02,5.74,4.28,1.68,0.0,0.0,1.68,West
PRECTOTCORR,2015,11.0,26.875,0.0,0.0,0.2,0.0,2.22,4.59,5.13,6.16,3.99,2.16,0.0,0.29,2.08,West
PRECTOTCORR,2015,11.0,27.5,0.0,0.0,0.28,0.0,2.39,5.25,5.16,6.21,4.42,2.75,0.01,0.48,2.26,West
PRECTOTCORR,2015,11.0,28.125,0.0,0.0,0.49,0.0,2.22,5.54,5.66,6.32,5.92,3.44,0.01,0.32,2.51,West
PRECTOTCORR,2015,11.0,28.75,0.0,0.0,0.36,0.0,2.62,4.18,5.71,6.69,6.13,3.64,0.02,0.04,2.47,West
PRECTOTCORR,2015,11.5,25.0,0.0,0.0,0.01,0.0,0.59,2.11,4.6,5.56,5.12,1.42,0.0,0.01,1.63,West
PRECTOTCORR,2015,11.5,25.625,0.0,0.0,0.02,0.0,0.59,2.09,4.47,5.41,5.0,1.32,0.0,0.01,1.59,West
PRECTOTCORR,2015,11.5,26.25,0.0,0.0,0.04,0.0,0.75,2.03,3.36,4.17,3.41,1.44,0.0,0.0,1.28,West
PRECTOTCORR,2015,11.5,26.875,0.0,0.0,0.06,0.0,0.86,2.42,4.88,4.3,3.21,1.73,0.0,0.04,1.47,West
PRECTOTCORR,2015,11.5,27.5,0.0,0.0,0.1,0.0,0.91,3.25,5.92,4.31,3.94,1.88,0.0,0.18,1.72,West
PRECTOTCORR,2015,11.5,28.125,0.0,0.0,0.24,0.0,0.94,3.94,5.61,4.35,4.91,2.27,0.0,0.15,1.88,West
PRECTOTCORR,2015,11.5,28.75,0.0,0.0,0.24,0.0,1.32,4.22,4.98,5.92,5.2,2.91,0.0,0.01,2.08,West
PRECTOTCORR,2015,12.0,25.0,0.0,0.0,0.02,0.0,0.37,1.64,2.78,5.43,3.19,1.17,0.0,0.01,1.23,West
PRECTOTCORR,2015,12.0,25.625,0.0,0.0,0.02,0.0,0.4,1.55,2.94,5.91,3.25,1.12,0.0,0.01,1.28,West
PRECTOTCORR,2015,12.0,26.25,0.0,0.0,0.02,0.0,0.51,1.26,2.47,3.98,2.28,0.96,0.0,0.0,0.97,West
PRECTOTCORR,2015,12.0,26.875,0.0,0.0,0.02,0.0,0.58,1.26,3.54,3.95,2.27,1.05,0.0,0.0,1.07,West
PRECTOTCORR,2015,12.0,27.5,0.0,0.0,0.02,0.0,0.41,1.86,5.16,3.88,3.22,1.08,0.0,0.01,1.31,West
PRECTOTCORR,2015,12.0,28.125,0.0,0.0,0.05,0.0,0.38,3.56,4.8,3.88,3.65,1.46,0.0,0.04,1.49,West
PRECTOTCORR,2015,12.0,28.75,0.0,0.0,0.14,0.0,0.73,4.9,4.13,4.41,3.59,2.44,0.0,0.03,1.71,West
PRECTOTCORR,2015,12.5,25.0,0.0,0.0,0.01,0.0,0.25,0.8,2.05,5.87,2.31,0.97,0.0,0.0,1.03,West
PRECTOTCORR,2015,12.5,25.625,0.0,0.0,0.01,0.0,0.23,0.86,2.04,5.99,2.19,0.79,0.0,0.0,1.02,West
PRECTOTCORR,2015,12.5,26.25,0.0,0.0,0.0,0.0,0.29,0.55,1.42,4.29,1.48,0.45,0.0,0.0,0.71,West
PRECTOTCORR,2015,12.5,26.875,0.0,0.0,0.01,0.0,0.4,0.5,1.81,4.45,1.35,0.4,0.0,0.0,0.75,West
PRECTOTCORR,2015,12.5,27.5,0.0,0.0,0.01,0.0,0.41,1.36,2.17,4.72,2.06,0.58,0.0,0.0,0.95,West
PRECTOTCORR,2015,12.5,28.125,0.0,0.0,0.03,0.0,0.27,2.63,2.69,3.8,2.53,0.9,0.0,0.01,1.08,West
PRECTOTCORR,2015,12.5,28.75,0.0,0.0,0.06,0.0,0.33,3.71,3.09,3.32,2.34,1.67,0.0,0.04,1.22,West
PRECTOTCORR,2015,13.0,25.0,0.0,0.0,0.0,0.0,0.15,0.33,1.1,6.78,1.98,0.56,0.0,0.0,0.92,West
PRECTOTCORR,2015,13.0,25.625,0.0,0.0,0.0,0.0,0.1,0.31,0.79,6.29,1.62,0.34,0.0,0.0,0.8,West
PRECTOTCORR,2015,13.0,26.25,0.0,0.0,0.0,0.0,0.15,0.1,0.48,4.1,1.13,0.17,0.0,0.0,0.52,West
PRECTOTCORR,2015,13.0,26.875,0.0,0.0,0.0,0.0,0.23,0.06,0.44,4.21,0.93,0.14,0.0,0.0,0.51,West
PRECTOTCORR,2015,13.0,27.5,0.0,0.0,0.0,0.0,0.26,0.3,0.71,4.1,1.22,0.22,0.0,0.0,0.57,West
PRECTOTCORR,2015,13.0,28.125,0.0,0.0,0.03,0.0,0.23,1.18,1.62,3.47,2.07,0.44,0.0,0.0,0.76,West
PRECTOTCORR,2015,13.0,28.75,0.0,0.0,0.06,0.0,0.14,1.74,2.34,2.86,1.95,0.63,0.0,0.01,0.82,West
PRECTOTCORR,2015,13.5,25.0,0.0,0.0,0.0,0.0,0.08,0.18,0.68,7.7,1.53,0.28,0.0,0.0,0.88,West
PRECTOTCORR,2015,13.5,25.625,0.0,0.0,0.0,0.0,0.04,0.1,0.36,6.6,1.25,0.18,0.0,0.0,0.72,West
PRECTOTCORR,2015,13.5,26.25,0.0,0.0,0.0,0.0,0.08,0.01,0.25,3.8,1.0,0.09,0.0,0.0,0.44,West
PRECTOTCORR,2015,13.5,26.875,0.0,0.0,0.0,0.0,0.2,0.1,0.7,3.31,1.1,0.2,0.0,0.0,0.47,West
PRECTOTCORR,2015,13.5,27.5,0.0,0.0,0.0,0.0,0.19,0.12,0.63,3.25,1.09,0.19,0.0,0.0,0.46,West
PRECTOTCORR,2015,13.5,28.125,0.0,0.0,0.02,0.0,0.15,0.42,1.48,3.15,1.6,0.24,0.0,0.0,0.59,West
PRECTOTCORR,2015,13.5,28.75,0.0,0.0,0.05,0.0,0.07,0.7,1.75,3.07,1.44,0.25,0.0,0.0,0.62,West
PRECTOTCORR,2015,14.0,25.0,0.0,0.0,0.0,0.0,0.05,0.12,0.67,7.83,1.26,0.22,0.0,0.0,0.86,West
PRECTOTCORR,2015,14.0,25.625,0.0,0.0,0.0,0.0,0.02,0.04,0.46,6.29,1.02,0.12,0.0,0.0,0.67,West
PRECTOTCORR,2015,14.0,26.25,0.0,0.0,0.0,0.0,0.03,0.01,0.36,3.99,0.53,0.06,0.0,0.0,0.42,West
PRECTOTCORR,2015,14.0,26.875,0.0,0.0,0.0,0.0,0.1,0.02,0.58,3.06,0.68,0.12,0.0,0.0,0.39,West
PRECTOTCORR,2015,14.0,27.5,0.0,0.0,0.0,0.0,0.1,0.05,0.7,2.99,0.71,0.14,0.0,0.0,0.4,West
PRECTOTCORR,2015,14.0,28.125,0.0,0.0,0.01,0.0,0.06,0.14,1.28,2.73,0.95,0.14,0.0,0.0,0.45,West
PRECTOTCORR,2015,14.0,28.75,0.0,0.0,0.0,0.0,0.01,0.89,1.53,2.18,0.59,0.27,0.0,0.0,0.46,West
PRECTOTCORR,2016,11.0,25.0,0.0,0.0,0.0,0.03,2.02,4.92,8.41,7.03,7.49,3.19,0.0,0.0,2.77,West
PRECTOTCORR,2016,11.0,25.625,0.0,0.0,0.0,0.01,1.59,4.72,9.3,6.93,8.75,3.67,0.0,0.0,2.93,West
PRECTOTCORR,2016,11.0,26.25,0.0,0.0,0.0,0.02,1.97,4.63,7.5,7.62,7.28,2.25,0.0,0.0,2.62,West
PRECTOTCORR,2016,11.0,26.875,0.0,0.0,0.0,0.08,2.66,4.44,6.26,8.26,6.8,1.53,0.0,0.0,2.51,West
PRECTOTCORR,2016,11.0,27.5,0.0,0.0,0.0,0.17,2.83,4.56,6.37,8.72,7.04,1.88,0.0,0.0,2.64,West
PRECTOTCORR,2016,11.0,28.125,0.0,0.0,0.0,0.28,4.17,5.5,7.95,8.31,8.06,2.71,0.0,0.0,3.09,West
PRECTOTCORR,2016,11.0,28.75,0.0,0.0,0.0,0.28,3.54,4.3,8.94,10.61,8.13,3.92,0.0,0.0,3.33,West
PRECTOTCORR,2016,11.5,25.0,0.0,0.0,0.0,0.01,1.54,3.45,8.27,7.94,6.92,1.72,0.0,0.0,2.5,West
PRECTOTCORR,2016,11.5,25.625,0.0,0.0,0.0,0.01,1.57,3.57,8.36,8.01,7.38,1.82,0.0,0.0,2.57,West
PRECTOTCORR,2016,11.5,26.25,0.0,0.0,0.0,0.01,1.08,3.48,6.36,8.56,5.91,2.05,0.0,0.0,2.3,West
PRECTOTCORR,2016,11.5,26.875,0.0,0.0,0.0,0.01,1.52,3.55,5.8,9.17,5.45,1.6,0.0,0.0,2.27,West
PRECTOTCORR,2016,11.5,27.5,0.0,0.0,0.0,0.03,1.89,3.8,6.22,8.85,6.07,1.55,0.0,0.0,2.38,West
PRECTOTCORR,2016,11.5,28.125,0.0,0.0,0.0,0.04,3.39,5.22,7.93,7.39,7.81,1.99,0.0,0.0,2.82,West
PRECTOTCORR,2016,11.5,28.75,0.0,0.0,0.0,0.1,2.85,4.29,9.11,7.99,8.79,2.82,0.0,0.0,3.01,West
PRECTOTCORR,2016,12.0,25.0,0.0,0.0,0.0,0.0,1.0,2.19,8.62,8.19,4.93,1.12,0.0,0.0,2.19,West
PRECTOTCORR,2016,12.0,25.625,0.0,0.0,0.0,0.0,1.6,2.31,9.01,7.6,5.23,1.37,0.0,0.0,2.28,West
PRECTOTCORR,2016,12.0,26.25,0.0,0.0,0.0,0.0,0.77,2.17,6.14,8.5,4.23,1.94,0.0,0.0,1.99,West
PRECTOTCORR,2016,12.0,26.875,0.0,0.0,0.0,0.0,0.97,2.1,5.79,8.57,3.9,1.85,0.0,0.0,1.95,West
PRECTOTCORR,2016,12.0,27.5,0.0,0.0,0.0,0.0,1.2,2.29,6.1,7.91,4.37,1.62,0.0,0.0,1.97,West
PRECTOTCORR,2016,12.0,28.125,0.0,0.0,0.0,0.01,1.68,2.99,7.03,6.45,5.55,1.3,0.0,0.0,2.09,West
PRECTOTCORR,2016,12.0,28.75,0.0,0.0,0.0,0.02,2.25,3.58,7.51,6.1,7.04,1.66,0.0,0.0,2.36,West
PRECTOTCORR,2016,12.5,25.0,0.0,0.0,0.0,0.0,2.31,1.75,7.93,6.31,2.89,2.01,0.0,0.0,1.95,West
PRECTOTCORR,2016,12.5,25.625,0.0,0.0,0.0,0.0,2.65,1.74,7.68,6.14,2.98,1.81,0.0,0.0,1.94,West
PRECTOTCORR,2016,12.5,26.25,0.0,0.0,0.0,0.0,0.96,1.33,5.82,7.22,2.69,2.14,0.0,0.0,1.7,West
PRECTOTCORR,2016,12.5,26.875,0.0,0.0,0.0,0.0,1.04,1.13,5.58,7.13,2.56,2.22,0.0,0.0,1.66,West
PRECTOTCORR,2016,12.5,27.5,0.0,0.0,0.0,0.0,2.0,1.33,7.25,5.4,2.77,2.19,0.0,0.0,1.76,West
PRECTOTCORR,2016,12.5,28.125,0.0,0.0,0.0,0.0,1.9,2.07,7.55,5.07,3.57,1.32,0.0,0.0,1.8,West
PRECTOTCORR,2016,12.5,28.75,0.0,0.0,0.0,0.0,2.18,2.8,6.89,5.32,4.1,1.22,0.0,0.0,1.89,West
PRECTOTCORR,2016,13.0,25.0,0.0,0.0,0.0,0.0,1.7,1.19,6.12,5.0,1.49,1.59,0.0,0.0,1.44,West
PRECTOTCORR,2016,13.0,25.625,0.0,0.0,0.0,0.0,1.32,1.01,5.09,4.79,1.45,1.11,0.0,0.0,1.24,West
PRECTOTCORR,2016,13.0,26.25,0.0,0.0,0.0,0.0,0.7,0.71,4.97,5.45,1.48,1.61,0.0,0.0,1.26,West
PRECTOTCORR,2016,13.0,26.875,0.0,0.0,0.0,0.0,0.43,0.52,5.07,4.63,1.54,1.64,0.0,0.0,1.17,West
PRECTOTCORR,2016,13.0,27.5,0.0,0.0,0.0,0.0,0.52,0.68,5.37,4.39,1.66,1.45,0.0,0.0,1.19,West
